file_id	norm	start	end	status	llr
M01004WAN	105	473.5	488.5	adhere	3.0244760513305664
M01004WAN	105	533.5	548.5	adhere	0.9889264702796936
M01004WAN	105	563.5	578.5	adhere	-1.0602343082427979
M01004WAN	105	608.5	623.5	adhere	-4.6958770751953125
M01004WAN	105	653.5	668.5	adhere	-1.7282464504241943
M01004WAN	105	683.5	698.5	adhere	-1.399362564086914
M01004WAN	105	698.5	713.5	adhere	-2.1747307777404785
M01004WAN	101	473.5	488.5	adhere	-0.553470253944397
M01004WAN	101	533.5	548.5	adhere	-0.5540275573730469
M01004WAN	101	563.5	578.5	adhere	-0.5541796684265137
M01004WAN	101	608.5	623.5	adhere	-0.5579459071159363
M01004WAN	101	653.5	668.5	adhere	-0.5392945408821106
M01004WAN	101	683.5	698.5	adhere	0.47658297419548035
M01004WAN	101	698.5	713.5	adhere	0.447950154542923
M01004WAN	101	413.5	428.5	adhere	-0.5451560616493225
M01004WAN	101	428.5	443.5	adhere	-0.5547575354576111
M01004WAN	101	443.5	458.5	adhere	-0.5565505623817444
M01004WAN	101	458.5	473.5	adhere	-0.5565505623817444
M01004WAN	101	488.5	503.5	adhere	-0.553470253944397
M01004WAN	101	503.5	518.5	adhere	-0.5333106517791748
M01004WAN	101	518.5	533.5	adhere	-0.5540275573730469
M01004WAN	101	548.5	563.5	adhere	-0.5541796684265137
M01004WAN	101	578.5	593.5	adhere	-0.5463991761207581
M01004WAN	101	593.5	608.5	adhere	-0.5579459071159363
M01004WAN	101	623.5	638.5	adhere	-0.5552319884300232
M01004WAN	101	638.5	653.5	adhere	-0.5552319884300232
M01004WAN	101	668.5	683.5	adhere	0.47658297419548035
M01004WAN	102	473.5	488.5	adhere	-1.578436255455017
M01004WAN	102	533.5	548.5	adhere	-2.4569482803344727
M01004WAN	102	563.5	578.5	adhere	-1.6437432765960693
M01004WAN	102	608.5	623.5	adhere	-4.9397077560424805
M01004WAN	102	653.5	668.5	adhere	-2.435046911239624
M01004WAN	102	683.5	698.5	adhere	-2.070357322692871
M01004WAN	102	698.5	713.5	adhere	-1.7107458114624023
M01004WAN	102	413.5	428.5	adhere	-0.8464460372924805
M01004WAN	102	428.5	443.5	adhere	-2.3083083629608154
M01004WAN	102	443.5	458.5	adhere	-4.522030830383301
M01004WAN	102	458.5	473.5	adhere	-4.522030830383301
M01004WAN	102	488.5	503.5	adhere	-1.578436255455017
M01004WAN	102	503.5	518.5	adhere	3.370239734649658
M01004WAN	102	518.5	533.5	adhere	-2.4569482803344727
M01004WAN	102	548.5	563.5	adhere	-1.6437432765960693
M01004WAN	102	578.5	593.5	adhere	-0.14697489142417908
M01004WAN	102	593.5	608.5	adhere	-4.9397077560424805
M01004WAN	102	623.5	638.5	adhere	-2.9957127571105957
M01004WAN	102	638.5	653.5	adhere	-2.9957127571105957
M01004WAN	102	668.5	683.5	adhere	-2.070357322692871
M01004WAN	103	473.5	488.5	adhere	-5.609182834625244
M01004WAN	103	533.5	548.5	adhere	-5.593013763427734
M01004WAN	103	563.5	578.5	adhere	-5.626191139221191
M01004WAN	103	608.5	623.5	adhere	-5.8251214027404785
M01004WAN	103	653.5	668.5	adhere	-4.91480827331543
M01004WAN	103	683.5	698.5	adhere	-5.120858192443848
M01004WAN	103	698.5	713.5	adhere	-5.704249382019043
M01004WAN	103	413.5	428.5	adhere	-5.024806022644043
M01004WAN	103	428.5	443.5	adhere	-5.830230712890625
M01004WAN	103	443.5	458.5	adhere	-5.632857322692871
M01004WAN	103	458.5	473.5	adhere	-5.632857322692871
M01004WAN	103	488.5	503.5	adhere	-5.609182834625244
M01004WAN	103	503.5	518.5	adhere	-3.089290142059326
M01004WAN	103	518.5	533.5	adhere	-5.593013763427734
M01004WAN	103	548.5	563.5	adhere	-5.626191139221191
M01004WAN	103	578.5	593.5	adhere	-5.672852516174316
M01004WAN	103	593.5	608.5	adhere	-5.8251214027404785
M01004WAN	103	623.5	638.5	adhere	-5.742550849914551
M01004WAN	103	638.5	653.5	adhere	-5.742550849914551
M01004WAN	103	668.5	683.5	adhere	-5.120858192443848
M01004WAN	104	473.5	488.5	adhere	-0.6925163865089417
M01004WAN	104	533.5	548.5	adhere	-1.3243634700775146
M01004WAN	104	563.5	578.5	adhere	-1.6984925270080566
M01004WAN	104	608.5	623.5	adhere	-5.035321235656738
M01004WAN	104	653.5	668.5	adhere	-1.724334478378296
M01004WAN	104	683.5	698.5	adhere	-2.4709372520446777
M01004WAN	104	698.5	713.5	adhere	-3.564884662628174
M01004WAN	104	413.5	428.5	adhere	1.8077609539031982
M01004WAN	104	428.5	443.5	adhere	-3.971787691116333
M01004WAN	104	443.5	458.5	adhere	-4.619487762451172
M01004WAN	104	458.5	473.5	adhere	-4.619487762451172
M01004WAN	104	488.5	503.5	adhere	-0.6925163865089417
M01004WAN	104	503.5	518.5	adhere	2.5475621223449707
M01004WAN	104	518.5	533.5	adhere	-1.3243634700775146
M01004WAN	104	548.5	563.5	adhere	-1.6984925270080566
M01004WAN	104	578.5	593.5	adhere	-2.1557929515838623
M01004WAN	104	593.5	608.5	adhere	-5.035321235656738
M01004WAN	104	623.5	638.5	adhere	-3.6382532119750977
M01004WAN	104	638.5	653.5	adhere	-3.6382532119750977
M01004WAN	104	668.5	683.5	adhere	-2.4709372520446777
M01004WAN	105	413.5	428.5	adhere	0.8663510084152222
M01004WAN	105	428.5	443.5	adhere	-1.1286457777023315
M01004WAN	105	443.5	458.5	adhere	-3.583188533782959
M01004WAN	105	458.5	473.5	adhere	-3.583188533782959
M01004WAN	105	488.5	503.5	adhere	3.0244760513305664
M01004WAN	105	503.5	518.5	adhere	3.0309946537017822
M01004WAN	105	518.5	533.5	adhere	0.9889264702796936
M01004WAN	105	548.5	563.5	adhere	-1.0602343082427979
M01004WAN	105	578.5	593.5	adhere	0.3144150972366333
M01004WAN	105	593.5	608.5	adhere	-4.6958770751953125
M01004WAN	105	623.5	638.5	adhere	-0.48508456349372864
M01004WAN	105	638.5	653.5	adhere	-0.48508456349372864
M01004WAN	105	668.5	683.5	adhere	-1.399362564086914
M01004WAN	106	473.5	488.5	adhere	-5.357300758361816
M01004WAN	106	533.5	548.5	adhere	-5.3202290534973145
M01004WAN	106	563.5	578.5	adhere	-5.21875524520874
M01004WAN	106	608.5	623.5	adhere	-5.837667465209961
M01004WAN	106	653.5	668.5	adhere	-4.6554718017578125
M01004WAN	106	683.5	698.5	adhere	-4.710599899291992
M01004WAN	106	698.5	713.5	adhere	-5.659915447235107
M01004WAN	106	413.5	428.5	adhere	-2.176436424255371
M01004WAN	106	428.5	443.5	adhere	-5.707137107849121
M01004WAN	106	443.5	458.5	adhere	-5.41724967956543
M01004WAN	106	458.5	473.5	adhere	-5.41724967956543
M01004WAN	106	488.5	503.5	adhere	-5.357300758361816
M01004WAN	106	503.5	518.5	adhere	-0.9966871738433838
M01004WAN	106	518.5	533.5	adhere	-5.3202290534973145
M01004WAN	106	548.5	563.5	adhere	-5.21875524520874
M01004WAN	106	578.5	593.5	adhere	-5.712272644042969
M01004WAN	106	593.5	608.5	adhere	-5.837667465209961
M01004WAN	106	623.5	638.5	adhere	-5.623997688293457
M01004WAN	106	638.5	653.5	adhere	-5.623997688293457
M01004WAN	106	668.5	683.5	adhere	-4.710599899291992
M01004WAN	107	473.5	488.5	adhere	-5.256516456604004
M01004WAN	107	533.5	548.5	adhere	-5.248723030090332
M01004WAN	107	563.5	578.5	adhere	-5.3862104415893555
M01004WAN	107	608.5	623.5	adhere	-5.738085746765137
M01004WAN	107	653.5	668.5	adhere	-4.353763103485107
M01004WAN	107	683.5	698.5	adhere	-4.4522809982299805
M01004WAN	107	698.5	713.5	adhere	-5.541437149047852
M01004WAN	107	413.5	428.5	adhere	-3.90655517578125
M01004WAN	107	428.5	443.5	adhere	-5.694529056549072
M01004WAN	107	443.5	458.5	adhere	-5.5666351318359375
M01004WAN	107	458.5	473.5	adhere	-5.5666351318359375
M01004WAN	107	488.5	503.5	adhere	-5.256516456604004
