file_id	norm	start	end	status	llr
M01001HSL	101	31.0	36.0	adhere	-0.5607917904853821
M01001HSL	101	38.0	49.0	adhere	-0.5612481236457825
M01001HSL	101	51.0	64.0	adhere	-0.5609635710716248
M01001HSL	101	67.0	89.0	adhere	-0.5616912841796875
M01001HSL	101	93.0	112.0	adhere	-0.5616973042488098
M01001HSL	101	116.0	123.0	adhere	-0.5612215399742126
M01001HSL	101	127.0	158.0	adhere	-0.561098575592041
M01001HSL	101	160.0	166.0	adhere	-0.5543758869171143
M01001HSL	101	170.0	177.0	adhere	0.43916577100753784
M01001HSL	101	179.0	205.0	adhere	-0.5602003931999207
M01001HSL	101	207.0	237.0	adhere	-0.5613059997558594
M01001HSL	101	239.0	277.0	adhere	-0.5615243911743164
M01001HSL	101	279.0	328.0	adhere	-0.5610334277153015
M01001HSL	101	330.0	389.0	adhere	-0.56134432554245
M01001HSL	101	391.0	425.0	adhere	-0.5609431862831116
M01001HSL	101	427.0	448.0	adhere	-0.5612037777900696
M01001HSL	101	450.0	466.0	adhere	-0.56014084815979
M01001HSL	101	468.0	491.0	adhere	-0.5613645315170288
M01001HSL	101	495.0	500.0	adhere	-0.5606679320335388
M01001HSL	101	504.0	509.0	adhere	-0.5607917904853821
M01001HSL	101	511.0	522.0	adhere	-0.5612481236457825
M01001HSL	101	524.0	537.0	adhere	-0.5609635710716248
M01001HSL	101	541.0	556.0	adhere	-0.5594413876533508
M01001HSL	101	560.0	564.0	adhere	-0.560470461845398
M01001HSL	101	568.0	578.0	adhere	-0.5614866018295288
M01001HSL	101	582.0	607.0	adhere	-0.5610601902008057
M01001HSL	102	31.0	36.0	adhere	-5.789683818817139
M01001HSL	102	38.0	49.0	adhere	-6.052133560180664
M01001HSL	102	51.0	64.0	adhere	-6.024810791015625
M01001HSL	102	67.0	89.0	adhere	-6.180932521820068
M01001HSL	102	93.0	112.0	adhere	-6.180562496185303
M01001HSL	102	116.0	123.0	adhere	-6.024715423583984
M01001HSL	102	127.0	158.0	adhere	-6.028005599975586
M01001HSL	102	160.0	166.0	adhere	-4.142210006713867
M01001HSL	102	170.0	177.0	adhere	-6.110234260559082
M01001HSL	102	179.0	205.0	adhere	-2.92958664894104
M01001HSL	102	207.0	237.0	adhere	-6.139463424682617
M01001HSL	102	239.0	277.0	adhere	-6.082620143890381
M01001HSL	102	279.0	328.0	adhere	-5.084686756134033
M01001HSL	102	330.0	389.0	adhere	-6.126440048217773
M01001HSL	102	391.0	425.0	adhere	-6.041939735412598
M01001HSL	102	427.0	448.0	adhere	-5.719238758087158
M01001HSL	102	450.0	466.0	adhere	-5.435920238494873
M01001HSL	102	468.0	491.0	adhere	-5.87364387512207
M01001HSL	102	495.0	500.0	adhere	-5.3187971115112305
M01001HSL	102	504.0	509.0	adhere	-5.789683818817139
M01001HSL	102	511.0	522.0	adhere	-6.052133560180664
M01001HSL	102	524.0	537.0	adhere	-6.024810791015625
M01001HSL	102	541.0	556.0	adhere	-3.070979595184326
M01001HSL	102	560.0	564.0	adhere	-5.602268695831299
M01001HSL	102	568.0	578.0	adhere	-6.145926475524902
