file_id	norm	start	end	status	llr
M010006TH	101	362.859	373.782	adhere	-0.5575494766235352
M010006TH	101	373.782	388.389	adhere	-0.5580799579620361
M010006TH	101	388.389	392.935	adhere	-0.5596455335617065
M010006TH	101	392.935	404.393	adhere	-0.55678790807724
M010006TH	101	404.393	416.786	adhere	-0.5592484474182129
M010006TH	101	416.786	425.595	adhere	-0.5584209561347961
M010006TH	101	425.595	425.595	adhere	-0.5187579393386841
M010006TH	101	425.595	438.708	adhere	-0.5595295429229736
M010006TH	101	438.708	440.983	adhere	-0.5586549043655396
M010006TH	101	440.983	440.983	adhere	-0.5187579393386841
M010006TH	101	440.983	453.193	adhere	-0.55833500623703
M010006TH	101	453.193	464.729	adhere	-0.5601556301116943
M010006TH	101	464.729	471.329	adhere	-0.5607413053512573
M010006TH	101	471.329	471.329	adhere	-0.5187579393386841
M010006TH	101	471.329	487.05	adhere	-0.558139443397522
M010006TH	101	487.05	487.05	adhere	-0.5187579393386841
M010006TH	101	487.05	505.507	adhere	-0.558959424495697
M010006TH	101	505.507	512.693	adhere	-0.5583356618881226
M010006TH	101	512.693	522.007	adhere	-0.5599968433380127
M010006TH	101	522.007	534.294	adhere	-0.5585251450538635
M010006TH	101	534.294	541.595	adhere	-0.559382438659668
M010006TH	101	541.595	552.086	adhere	-0.5590956807136536
M010006TH	101	552.086	559.122	adhere	-0.5571045875549316
M010006TH	101	559.122	568.194	adhere	-0.5572078227996826
M010006TH	101	568.194	568.194	adhere	-0.5187579393386841
M010006TH	101	568.194	585.851	adhere	-0.5526638031005859
M010006TH	101	585.851	598.003	adhere	-0.5594613552093506
M010006TH	101	598.003	606.562	adhere	-0.558194100856781
M010006TH	101	606.562	617.64	adhere	-0.558139443397522
M010006TH	101	617.64	629.023	adhere	-0.5570524334907532
M010006TH	101	629.023	629.023	adhere	-0.5187579393386841
M010006TH	101	629.023	644.019	adhere	-0.5498348474502563
M010006TH	101	644.019	650.606	adhere	-0.5596312880516052
M010006TH	101	650.606	661.444	adhere	-0.5574015974998474
M010006TH	101	661.444	675.521	adhere	-0.5559158325195312
M010006TH	102	362.859	373.782	adhere	-5.175677299499512
M010006TH	102	373.782	388.389	adhere	-5.381403923034668
M010006TH	102	388.389	392.935	adhere	-5.7219133377075195
M010006TH	102	392.935	404.393	adhere	-4.483768463134766
M010006TH	102	404.393	416.786	adhere	-5.566127777099609
M010006TH	102	416.786	425.595	adhere	-5.142819404602051
M010006TH	102	425.595	425.595	adhere	-0.34981486201286316
M010006TH	102	425.595	438.708	adhere	-5.334331512451172
M010006TH	102	438.708	440.983	adhere	-5.240621089935303
M010006TH	102	440.983	440.983	adhere	-0.34981486201286316
M010006TH	102	440.983	453.193	adhere	-5.3938446044921875
M010006TH	102	453.193	464.729	adhere	-5.4403581619262695
M010006TH	102	464.729	471.329	adhere	-5.794133186340332
M010006TH	102	471.329	471.329	adhere	-0.34981486201286316
M010006TH	102	471.329	487.05	adhere	-4.944248676300049
M010006TH	102	487.05	487.05	adhere	-0.34981486201286316
M010006TH	102	487.05	505.507	adhere	-5.3028645515441895
M010006TH	102	505.507	512.693	adhere	-4.8252153396606445
M010006TH	102	512.693	522.007	adhere	-4.830515384674072
M010006TH	102	522.007	534.294	adhere	-4.988379001617432
M010006TH	102	534.294	541.595	adhere	-5.488764762878418
M010006TH	102	541.595	552.086	adhere	-5.5724077224731445
M010006TH	102	552.086	559.122	adhere	-4.818962097167969
M010006TH	102	559.122	568.194	adhere	-3.804868221282959
M010006TH	102	568.194	568.194	adhere	-0.34981486201286316
M010006TH	102	568.194	585.851	adhere	-2.972970724105835
M010006TH	102	585.851	598.003	adhere	-5.580758094787598
M010006TH	102	598.003	606.562	adhere	-5.141745090484619
M010006TH	102	606.562	617.64	adhere	-4.216288089752197
M010006TH	102	617.64	629.023	adhere	-4.149094581604004
M010006TH	102	629.023	629.023	adhere	-0.34981486201286316
M010006TH	102	629.023	644.019	adhere	-0.9144966006278992
M010006TH	102	644.019	650.606	adhere	-4.76326847076416
M010006TH	102	650.606	661.444	adhere	-5.125621318817139
M010006TH	102	661.444	675.521	adhere	-4.667924404144287
M010006TH	103	362.859	373.782	adhere	-5.41508674621582
M010006TH	103	373.782	388.389	adhere	-5.662997722625732
M010006TH	103	388.389	392.935	adhere	-5.998089790344238
M010006TH	103	392.935	404.393	adhere	-5.765097618103027
M010006TH	103	404.393	416.786	adhere	-5.749903202056885
M010006TH	103	416.786	425.595	adhere	-5.842311859130859
M010006TH	103	425.595	425.595	adhere	-1.5609805583953857
M010006TH	103	425.595	438.708	adhere	-5.960211753845215
M010006TH	103	438.708	440.983	adhere	-5.7825026512146
M010006TH	103	440.983	440.983	adhere	-1.5609805583953857
M010006TH	103	440.983	453.193	adhere	-5.769874572753906
M010006TH	103	453.193	464.729	adhere	-6.014922618865967
M010006TH	103	464.729	471.329	adhere	-6.049477577209473
M010006TH	103	471.329	471.329	adhere	-1.5609805583953857
M010006TH	103	471.329	487.05	adhere	-5.901055335998535
M010006TH	103	487.05	487.05	adhere	-1.5609805583953857
M010006TH	103	487.05	505.507	adhere	-5.82557487487793
M010006TH	103	505.507	512.693	adhere	-5.806643962860107
M010006TH	103	512.693	522.007	adhere	-6.0045976638793945
M010006TH	103	522.007	534.294	adhere	-5.671755313873291
M010006TH	103	534.294	541.595	adhere	-5.9431915283203125
M010006TH	103	541.595	552.086	adhere	-5.943375587463379
M010006TH	103	552.086	559.122	adhere	-5.744551658630371
M010006TH	103	559.122	568.194	adhere	-5.823559284210205
M010006TH	103	568.194	568.194	adhere	-1.5609805583953857
M010006TH	103	568.194	585.851	adhere	-5.397359848022461
M010006TH	103	585.851	598.003	adhere	-5.921039581298828
M010006TH	103	598.003	606.562	adhere	-5.861611366271973
M010006TH	103	606.562	617.64	adhere	-5.823864936828613
M010006TH	103	617.64	629.023	adhere	-5.624713897705078
M010006TH	103	629.023	629.023	adhere	-1.5609805583953857
M010006TH	103	629.023	644.019	adhere	-4.813307762145996
M010006TH	103	644.019	650.606	adhere	-5.951962471008301
M010006TH	103	650.606	661.444	adhere	-5.656699180603027
M010006TH	103	661.444	675.521	adhere	-5.548826217651367
M010006TH	104	362.859	373.782	adhere	-4.789988040924072
M010006TH	104	373.782	388.389	adhere	-5.544852256774902
M010006TH	104	388.389	392.935	adhere	-5.8086347579956055
M010006TH	104	392.935	404.393	adhere	-2.5542397499084473
M010006TH	104	404.393	416.786	adhere	-5.591854095458984
M010006TH	104	416.786	425.595	adhere	-5.134636402130127
M010006TH	104	425.595	425.595	adhere	-0.251653254032135
M010006TH	104	425.595	438.708	adhere	-5.4694414138793945
M010006TH	104	438.708	440.983	adhere	-5.579178810119629
M010006TH	104	440.983	440.983	adhere	-0.251653254032135
M010006TH	104	440.983	453.193	adhere	-5.46608829498291
M010006TH	104	453.193	464.729	adhere	-5.725347518920898
M010006TH	104	464.729	471.329	adhere	-6.013130187988281
M010006TH	104	471.329	471.329	adhere	-0.251653254032135
M010006TH	104	471.329	487.05	adhere	-5.147704601287842
M010006TH	104	487.05	487.05	adhere	-0.251653254032135
M010006TH	104	487.05	505.507	adhere	-5.4397873878479
M010006TH	104	505.507	512.693	adhere	-4.689145565032959
M010006TH	104	512.693	522.007	adhere	-5.497342109680176
M010006TH	104	522.007	534.294	adhere	-2.1005020141601562
M010006TH	104	534.294	541.595	adhere	-5.457770347595215
M010006TH	104	541.595	552.086	adhere	-5.478925704956055
M010006TH	104	552.086	559.122	adhere	-4.569453239440918
M010006TH	104	559.122	568.194	adhere	-4.357961177825928
M010006TH	104	568.194	568.194	adhere	-0.251653254032135
M010006TH	104	568.194	585.851	adhere	-3.494443416595459
M010006TH	104	585.851	598.003	adhere	-5.348191261291504
M010006TH	104	598.003	606.562	adhere	-5.3473310470581055
M010006TH	104	606.562	617.64	adhere	-4.931897163391113
M010006TH	104	617.64	629.023	adhere	-4.388154983520508
M010006TH	104	629.023	629.023	adhere	-0.251653254032135
M010006TH	104	629.023	644.019	adhere	-0.8709203004837036
M010006TH	104	644.019	650.606	adhere	-5.318743705749512
M010006TH	104	650.606	661.444	adhere	-5.0307769775390625
M010006TH	104	661.444	675.521	adhere	-5.251439571380615
M010006TH	105	362.859	373.782	adhere	-5.048768043518066
M010006TH	105	373.782	388.389	adhere	-5.739330291748047
M010006TH	105	388.389	392.935	adhere	-5.868095874786377
M010006TH	105	392.935	404.393	adhere	-3.586137294769287
M010006TH	105	404.393	416.786	adhere	-5.90327262878418
M010006TH	105	416.786	425.595	adhere	-5.0541791915893555
M010006TH	105	425.595	425.595	adhere	-0.5011270046234131
M010006TH	105	425.595	438.708	adhere	-5.10122013092041
M010006TH	105	438.708	440.983	adhere	-5.491097450256348
M010006TH	105	440.983	440.983	adhere	-0.5011270046234131
M010006TH	105	440.983	453.193	adhere	-5.588931560516357
M010006TH	105	453.193	464.729	adhere	-5.749668598175049
M010006TH	105	464.729	471.329	adhere	-6.082094192504883
M010006TH	105	471.329	471.329	adhere	-0.5011270046234131
M010006TH	105	471.329	487.05	adhere	-5.263126373291016
M010006TH	105	487.05	487.05	adhere	-0.5011270046234131
M010006TH	105	487.05	505.507	adhere	-5.293957233428955
M010006TH	105	505.507	512.693	adhere	-4.283829689025879
M010006TH	105	512.693	522.007	adhere	-5.568642616271973
M010006TH	105	522.007	534.294	adhere	-4.7169575691223145
M010006TH	105	534.294	541.595	adhere	-5.620634078979492
M010006TH	105	541.595	552.086	adhere	-5.676170349121094
M010006TH	105	552.086	559.122	adhere	-4.990542411804199
M010006TH	105	559.122	568.194	adhere	-4.28870964050293
M010006TH	105	568.194	568.194	adhere	-0.5011270046234131
M010006TH	105	568.194	585.851	adhere	-2.7663187980651855
M010006TH	105	585.851	598.003	adhere	-5.647193908691406
M010006TH	105	598.003	606.562	adhere	-5.228975296020508
M010006TH	105	606.562	617.64	adhere	-5.006645679473877
M010006TH	105	617.64	629.023	adhere	-4.254465103149414
M010006TH	105	629.023	629.023	adhere	-0.5011270046234131
M010006TH	105	629.023	644.019	adhere	-1.6795392036437988
M010006TH	105	644.019	650.606	adhere	-5.028578758239746
M010006TH	105	650.606	661.444	adhere	-5.164437294006348
M010006TH	105	661.444	675.521	adhere	-4.828482627868652
M010006TH	106	362.859	373.782	adhere	-5.870114326477051
M010006TH	106	373.782	388.389	adhere	-5.669466018676758
M010006TH	106	388.389	392.935	adhere	-6.0716705322265625
M010006TH	106	392.935	404.393	adhere	-5.855391502380371
M010006TH	106	404.393	416.786	adhere	-5.957820892333984
M010006TH	106	416.786	425.595	adhere	-5.8127031326293945
M010006TH	106	425.595	425.595	adhere	-1.2089259624481201
M010006TH	106	425.595	438.708	adhere	-5.881908416748047
M010006TH	106	438.708	440.983	adhere	-5.919990062713623
M010006TH	106	440.983	440.983	adhere	-1.2089259624481201
M010006TH	106	440.983	453.193	adhere	-5.808780670166016
M010006TH	106	453.193	464.729	adhere	-6.053413391113281
M010006TH	106	464.729	471.329	adhere	-6.120144844055176
M010006TH	106	471.329	471.329	adhere	-1.2089259624481201
M010006TH	106	471.329	487.05	adhere	-5.85398530960083
M010006TH	106	487.05	487.05	adhere	-1.2089259624481201
M010006TH	106	487.05	505.507	adhere	-5.948891639709473
M010006TH	106	505.507	512.693	adhere	-5.922658920288086
M010006TH	106	512.693	522.007	adhere	-6.016796588897705
M010006TH	106	522.007	534.294	adhere	-5.793889045715332
M010006TH	106	534.294	541.595	adhere	-5.967218399047852
M010006TH	106	541.595	552.086	adhere	-5.976768970489502
M010006TH	106	552.086	559.122	adhere	-5.899224281311035
M010006TH	106	559.122	568.194	adhere	-5.878352642059326
M010006TH	106	568.194	568.194	adhere	-1.2089259624481201
M010006TH	106	568.194	585.851	adhere	-5.417301177978516
M010006TH	106	585.851	598.003	adhere	-5.910305976867676
M010006TH	106	598.003	606.562	adhere	-5.9222893714904785
M010006TH	106	606.562	617.64	adhere	-5.880151271820068
M010006TH	106	617.64	629.023	adhere	-5.663987159729004
M010006TH	106	629.023	629.023	adhere	-1.2089259624481201
M010006TH	106	629.023	644.019	adhere	-4.842500686645508
M010006TH	106	644.019	650.606	adhere	-6.016840934753418
M010006TH	106	650.606	661.444	adhere	-5.625726699829102
M010006TH	106	661.444	675.521	adhere	-5.58651065826416
M010006TH	107	362.859	373.782	adhere	-5.529561519622803
M010006TH	107	373.782	388.389	adhere	-5.682851314544678
M010006TH	107	388.389	392.935	adhere	-5.935639381408691
M010006TH	107	392.935	404.393	adhere	-5.642359256744385
M010006TH	107	404.393	416.786	adhere	-5.705120086669922
M010006TH	107	416.786	425.595	adhere	-5.745515823364258
M010006TH	107	425.595	425.595	adhere	-1.8995054960250854
M010006TH	107	425.595	438.708	adhere	-5.813436508178711
M010006TH	107	438.708	440.983	adhere	-5.790303707122803
M010006TH	107	440.983	440.983	adhere	-1.8995054960250854
M010006TH	107	440.983	453.193	adhere	-5.7231011390686035
M010006TH	107	453.193	464.729	adhere	-5.913376331329346
M010006TH	107	464.729	471.329	adhere	-5.9823455810546875
M010006TH	107	471.329	471.329	adhere	-1.8995054960250854
M010006TH	107	471.329	487.05	adhere	-5.762396335601807
M010006TH	107	487.05	487.05	adhere	-1.8995054960250854
M010006TH	107	487.05	505.507	adhere	-5.799159049987793
M010006TH	107	505.507	512.693	adhere	-5.794551372528076
M010006TH	107	512.693	522.007	adhere	-5.92347526550293
M010006TH	107	522.007	534.294	adhere	-5.4997453689575195
M010006TH	107	534.294	541.595	adhere	-5.882835388183594
M010006TH	107	541.595	552.086	adhere	-5.870990753173828
M010006TH	107	552.086	559.122	adhere	-5.627511024475098
M010006TH	107	559.122	568.194	adhere	-5.7039361000061035
M010006TH	107	568.194	568.194	adhere	-1.8995054960250854
M010006TH	107	568.194	585.851	adhere	-5.303727149963379
M010006TH	107	585.851	598.003	adhere	-5.833915710449219
M010006TH	107	598.003	606.562	adhere	-5.7220072746276855
M010006TH	107	606.562	617.64	adhere	-5.773109436035156
M010006TH	107	617.64	629.023	adhere	-5.562570571899414
M010006TH	107	629.023	629.023	adhere	-1.8995054960250854
M010006TH	107	629.023	644.019	adhere	-4.775208473205566
M010006TH	107	644.019	650.606	adhere	-5.89544677734375
