file_id	norm	start	end	status	llr
M01003KKV	104	51.3	66.3	adhere	-0.1598777025938034
M01003KKV	104	81.3	96.3	adhere	-4.31215763092041
M01003KKV	104	321.3	336.3	adhere	0.9308433532714844
M01003KKV	107	321.3	336.3	adhere	-5.954110622406006
M01003KKV	101	51.3	66.3	adhere	-0.5554144978523254
M01003KKV	101	81.3	96.3	adhere	-0.5597542524337769
M01003KKV	101	321.3	336.3	adhere	-0.5582950711250305
M01003KKV	101	36.3	51.3	adhere	-0.5598910450935364
M01003KKV	101	66.3	81.3	adhere	-0.56034916639328
M01003KKV	101	96.3	111.3	adhere	-0.5597542524337769
M01003KKV	101	111.3	126.3	adhere	-0.5606337189674377
M01003KKV	101	126.3	141.3	adhere	-0.560739278793335
M01003KKV	101	141.3	156.3	adhere	-0.5556714534759521
M01003KKV	101	156.3	171.3	adhere	-0.5597934126853943
M01003KKV	101	171.3	186.3	adhere	-0.5609644651412964
M01003KKV	101	186.3	201.3	adhere	-0.5607024431228638
M01003KKV	101	201.3	216.3	adhere	-0.5619339346885681
M01003KKV	101	216.3	231.3	adhere	-0.5553709268569946
M01003KKV	101	231.3	246.3	adhere	-0.5601540207862854
M01003KKV	101	246.3	261.3	adhere	-0.5606930255889893
M01003KKV	101	261.3	276.3	adhere	-0.5577689409255981
M01003KKV	101	276.3	291.3	adhere	-0.5591013431549072
M01003KKV	101	291.3	306.3	adhere	-0.5596233010292053
M01003KKV	101	306.3	321.3	adhere	-0.5605995059013367
M01003KKV	102	51.3	66.3	adhere	-3.0343732833862305
M01003KKV	102	81.3	96.3	adhere	0.16903579235076904
M01003KKV	102	321.3	336.3	adhere	-4.668532371520996
M01003KKV	102	36.3	51.3	adhere	-3.9592771530151367
M01003KKV	102	66.3	81.3	adhere	-5.945945739746094
M01003KKV	102	96.3	111.3	adhere	0.16903579235076904
M01003KKV	102	111.3	126.3	adhere	-4.849498748779297
M01003KKV	102	126.3	141.3	adhere	-5.590886116027832
M01003KKV	102	141.3	156.3	adhere	-4.754496097564697
M01003KKV	102	156.3	171.3	adhere	-5.507489204406738
M01003KKV	102	171.3	186.3	adhere	-5.313100814819336
M01003KKV	102	186.3	201.3	adhere	-4.811178207397461
M01003KKV	102	201.3	216.3	adhere	-6.1494059562683105
M01003KKV	102	216.3	231.3	adhere	-3.936354398727417
M01003KKV	102	231.3	246.3	adhere	-5.298365592956543
M01003KKV	102	246.3	261.3	adhere	-5.687320709228516
M01003KKV	102	261.3	276.3	adhere	-3.161078929901123
M01003KKV	102	276.3	291.3	adhere	-3.820219039916992
M01003KKV	102	291.3	306.3	adhere	-4.202500820159912
M01003KKV	102	306.3	321.3	adhere	-4.819271087646484
M01003KKV	103	51.3	66.3	adhere	-5.590328216552734
M01003KKV	103	81.3	96.3	adhere	-5.928852081298828
M01003KKV	103	321.3	336.3	adhere	-5.911806106567383
M01003KKV	103	36.3	51.3	adhere	-5.914427757263184
M01003KKV	103	66.3	81.3	adhere	-5.828734397888184
M01003KKV	103	96.3	111.3	adhere	-5.928852081298828
M01003KKV	103	111.3	126.3	adhere	-6.076679229736328
M01003KKV	103	126.3	141.3	adhere	-6.074798583984375
M01003KKV	103	141.3	156.3	adhere	-5.296497344970703
M01003KKV	103	156.3	171.3	adhere	-6.007363319396973
M01003KKV	103	171.3	186.3	adhere	-6.115708351135254
M01003KKV	103	186.3	201.3	adhere	-6.033883094787598
M01003KKV	103	201.3	216.3	adhere	-6.134274482727051
M01003KKV	103	216.3	231.3	adhere	-5.779018402099609
M01003KKV	103	231.3	246.3	adhere	-5.872234344482422
M01003KKV	103	246.3	261.3	adhere	-6.061492919921875
M01003KKV	103	261.3	276.3	adhere	-5.909377098083496
M01003KKV	103	276.3	291.3	adhere	-5.849775791168213
M01003KKV	103	291.3	306.3	adhere	-5.8738250732421875
M01003KKV	103	306.3	321.3	adhere	-5.982679843902588
M01003KKV	104	36.3	51.3	adhere	-5.490409851074219
M01003KKV	104	66.3	81.3	adhere	-5.813787460327148
M01003KKV	104	96.3	111.3	adhere	-4.31215763092041
M01003KKV	104	111.3	126.3	adhere	-5.481036186218262
M01003KKV	104	126.3	141.3	adhere	-5.527348041534424
M01003KKV	104	141.3	156.3	adhere	-2.809556484222412
M01003KKV	104	156.3	171.3	adhere	-5.704426288604736
M01003KKV	104	171.3	186.3	adhere	-5.785918235778809
M01003KKV	104	186.3	201.3	adhere	-4.191140651702881
M01003KKV	104	201.3	216.3	adhere	-6.171588897705078
M01003KKV	104	216.3	231.3	adhere	0.24524128437042236
M01003KKV	104	231.3	246.3	adhere	-5.097228050231934
M01003KKV	104	246.3	261.3	adhere	-5.600549697875977
M01003KKV	104	261.3	276.3	adhere	-2.416753053665161
M01003KKV	104	276.3	291.3	adhere	-3.36995267868042
M01003KKV	104	291.3	306.3	adhere	-3.6108953952789307
M01003KKV	104	306.3	321.3	adhere	-5.449687957763672
M01003KKV	105	51.3	66.3	adhere	-5.875707626342773
M01003KKV	105	81.3	96.3	adhere	-5.260176181793213
M01003KKV	105	321.3	336.3	adhere	-5.589105129241943
M01003KKV	105	36.3	51.3	adhere	-5.958901882171631
M01003KKV	105	66.3	81.3	adhere	-6.101539611816406
M01003KKV	105	96.3	111.3	adhere	-5.260176181793213
M01003KKV	105	111.3	126.3	adhere	-5.665568828582764
M01003KKV	105	126.3	141.3	adhere	-6.006043434143066
M01003KKV	105	141.3	156.3	adhere	-5.599886894226074
M01003KKV	105	156.3	171.3	adhere	-6.055697441101074
M01003KKV	105	171.3	186.3	adhere	-5.844517707824707
M01003KKV	105	186.3	201.3	adhere	-5.761962890625
M01003KKV	105	201.3	216.3	adhere	-6.197088241577148
M01003KKV	105	216.3	231.3	adhere	-5.436562538146973
M01003KKV	105	231.3	246.3	adhere	-6.13607120513916
M01003KKV	105	246.3	261.3	adhere	-5.938014984130859
M01003KKV	105	261.3	276.3	adhere	-5.53688907623291
M01003KKV	105	276.3	291.3	adhere	-5.541125774383545
M01003KKV	105	291.3	306.3	adhere	-5.0100321769714355
M01003KKV	105	306.3	321.3	adhere	-6.052704811096191
M01003KKV	106	51.3	66.3	adhere	-2.7775964736938477
M01003KKV	106	81.3	96.3	adhere	-5.943185329437256
M01003KKV	106	321.3	336.3	adhere	-5.624363422393799
M01003KKV	106	36.3	51.3	adhere	-5.989800453186035
M01003KKV	106	66.3	81.3	adhere	-6.006458282470703
M01003KKV	106	96.3	111.3	adhere	-5.943185329437256
M01003KKV	106	111.3	126.3	adhere	-6.055556297302246
M01003KKV	106	126.3	141.3	adhere	-6.026544570922852
M01003KKV	106	141.3	156.3	adhere	-3.291616439819336
M01003KKV	106	156.3	171.3	adhere	-5.923149108886719
M01003KKV	106	171.3	186.3	adhere	-6.163980960845947
M01003KKV	106	186.3	201.3	adhere	-6.0252180099487305
M01003KKV	106	201.3	216.3	adhere	-6.234688758850098
M01003KKV	106	216.3	231.3	adhere	-5.429646015167236
M01003KKV	106	231.3	246.3	adhere	-5.864075660705566
M01003KKV	106	246.3	261.3	adhere	-6.080162048339844
M01003KKV	106	261.3	276.3	adhere	-5.85280179977417
M01003KKV	106	276.3	291.3	adhere	-5.840141296386719
M01003KKV	106	291.3	306.3	adhere	-5.887445449829102
M01003KKV	106	306.3	321.3	adhere	-5.97010612487793
M01003KKV	107	51.3	66.3	adhere	-5.7109785079956055
M01003KKV	107	81.3	96.3	adhere	-5.925494194030762
M01003KKV	107	36.3	51.3	adhere	-5.924285888671875
M01003KKV	107	66.3	81.3	adhere	-5.930846691131592
M01003KKV	107	96.3	111.3	adhere	-5.925494194030762
M01003KKV	107	111.3	126.3	adhere	-6.042733192443848
M01003KKV	107	126.3	141.3	adhere	-6.069487571716309
M01003KKV	107	141.3	156.3	adhere	-4.449317455291748
M01003KKV	107	156.3	171.3	adhere	-6.050292491912842
M01003KKV	107	171.3	186.3	adhere	-6.032525539398193
M01003KKV	107	186.3	201.3	adhere	-6.03878116607666
M01003KKV	107	201.3	216.3	adhere	-6.1339263916015625
M01003KKV	107	216.3	231.3	adhere	-5.676604270935059
M01003KKV	107	231.3	246.3	adhere	-5.886530876159668
M01003KKV	107	246.3	261.3	adhere	-5.985899925231934
M01003KKV	107	261.3	276.3	adhere	-5.881715774536133
M01003KKV	107	276.3	291.3	adhere	-5.874477386474609
M01003KKV	107	291.3	306.3	adhere	-5.920747756958008
M01003KKV	107	306.3	321.3	adhere	-5.938877105712891
