file_id	norm	start	end	status	llr
M01004FS6	103	618.3	633.3	adhere	-0.5
M01004FS6	107	618.3	633.3	adhere	-0.5
M01004FS6	103	633.3	648.3	adhere	-0.5
M01004FS6	107	633.3	648.3	adhere	-0.5
M01004FS6	103	648.3	663.3	adhere	-0.5
M01004FS6	107	648.3	663.3	adhere	-0.5
M01004FS6	103	663.3	678.3	adhere	-0.5
M01004FS6	107	663.3	678.3	adhere	-0.5
M01004FS6	103	678.3	693.3	adhere	-0.5
M01004FS6	107	678.3	693.3	adhere	-0.5
M01004FS6	103	693.3	708.3	adhere	-0.5
M01004FS6	107	693.3	708.3	adhere	-0.5
M01004FS6	103	708.3	723.3	adhere	-0.5
M01004FS6	107	708.3	723.3	adhere	-0.5
M01004FS6	103	723.3	738.3	adhere	-0.5
M01004FS6	107	723.3	738.3	adhere	-0.5
M01004FS6	103	738.3	753.3	adhere	-0.5
M01004FS6	107	738.3	753.3	adhere	-0.5
M01004FS6	103	753.3	768.3	adhere	-0.5
M01004FS6	107	753.3	768.3	adhere	-0.5
M01004FS6	103	768.3	783.3	adhere	-0.5
M01004FS6	107	768.3	783.3	adhere	-0.5
M01004FS6	103	783.3	798.3	adhere	-0.5
M01004FS6	107	783.3	798.3	adhere	-0.5
M01004FS6	103	798.3	813.3	adhere	-0.5
M01004FS6	107	798.3	813.3	adhere	-0.5
M01004FS6	103	813.3	828.3	adhere	-0.5
M01004FS6	107	813.3	828.3	adhere	-0.5
M01004FS6	103	828.3	843.3	adhere	-0.5
M01004FS6	107	828.3	843.3	adhere	-0.5
M01004FS6	103	843.3	858.3	adhere	-0.5
M01004FS6	107	843.3	858.3	adhere	-0.5
M01004FS6	103	858.3	873.3	adhere	-0.5
M01004FS6	107	858.3	873.3	adhere	-0.5
M01004FS6	103	873.3	888.3	adhere	-0.5
M01004FS6	107	873.3	888.3	adhere	-0.5
M01004FS6	103	888.3	903.3	adhere	-0.5
M01004FS6	107	888.3	903.3	adhere	-0.5
M01004FS6	103	903.3	918.3	adhere	-0.5
M01004FS6	107	903.3	918.3	adhere	-0.5
