file_id	norm	start	end	status	llr
M01004TF8	104	383.9	398.9	adhere	6.233330726623535
M01004TF8	101	383.9	398.9	adhere	-0.5466309785842896
M01004TF8	101	128.9	143.9	adhere	-0.5540924668312073
M01004TF8	101	143.9	158.9	adhere	-0.5546467304229736
M01004TF8	101	158.9	173.9	adhere	-0.5546467304229736
M01004TF8	101	173.9	188.9	adhere	-0.5565516352653503
M01004TF8	101	188.9	203.9	adhere	-0.5595124363899231
M01004TF8	101	203.9	218.9	adhere	-0.549965500831604
M01004TF8	101	218.9	233.9	adhere	-0.5212031602859497
M01004TF8	101	233.9	248.9	adhere	-0.5212031602859497
M01004TF8	101	248.9	263.9	adhere	-0.5538132786750793
M01004TF8	101	263.9	278.9	adhere	-0.5505995154380798
M01004TF8	101	278.9	293.9	adhere	-0.5505995154380798
M01004TF8	101	293.9	308.9	adhere	-0.5526268482208252
M01004TF8	101	308.9	323.9	adhere	-0.5536385774612427
M01004TF8	101	323.9	338.9	adhere	-0.5564192533493042
M01004TF8	101	338.9	353.9	adhere	-0.5575887560844421
M01004TF8	101	353.9	368.9	adhere	-0.5523302555084229
M01004TF8	101	368.9	383.9	adhere	-0.5542002320289612
M01004TF8	101	398.9	413.9	adhere	-0.5567326545715332
M01004TF8	101	413.9	428.9	adhere	-0.5532013177871704
M01004TF8	102	383.9	398.9	adhere	-0.7583516240119934
M01004TF8	102	128.9	143.9	adhere	-2.018510580062866
M01004TF8	102	143.9	158.9	adhere	-1.1332727670669556
M01004TF8	102	158.9	173.9	adhere	-1.1332727670669556
M01004TF8	102	173.9	188.9	adhere	-4.060281753540039
M01004TF8	102	188.9	203.9	adhere	-5.268613815307617
M01004TF8	102	203.9	218.9	adhere	-0.8502047061920166
M01004TF8	102	218.9	233.9	adhere	-1.2862635850906372
M01004TF8	102	233.9	248.9	adhere	-1.2862635850906372
M01004TF8	102	248.9	263.9	adhere	-1.2447423934936523
M01004TF8	102	263.9	278.9	adhere	4.715846061706543
M01004TF8	102	278.9	293.9	adhere	4.715846061706543
M01004TF8	102	293.9	308.9	adhere	0.07040674984455109
M01004TF8	102	308.9	323.9	adhere	-4.616623878479004
M01004TF8	102	323.9	338.9	adhere	-3.0530545711517334
M01004TF8	102	338.9	353.9	adhere	-4.856837272644043
M01004TF8	102	353.9	368.9	adhere	-4.156023979187012
M01004TF8	102	368.9	383.9	adhere	-2.819241523742676
