file_id	norm	start	end	status	llr
M01004HXM	101	117.1	132.1	adhere	-0.559721052646637
M01004HXM	101	132.1	147.1	adhere	-0.556062638759613
M01004HXM	101	147.1	162.1	adhere	-0.5528770685195923
M01004HXM	101	162.1	177.1	adhere	-0.5384968519210815
M01004HXM	101	177.1	192.1	adhere	-0.5384968519210815
M01004HXM	101	192.1	207.1	adhere	-0.5384968519210815
M01004HXM	101	207.1	222.1	adhere	-0.5583279728889465
M01004HXM	101	222.1	237.1	adhere	-0.5605021119117737
M01004HXM	101	237.1	252.1	adhere	-0.5585342049598694
M01004HXM	101	252.1	267.1	adhere	-0.5592824816703796
M01004HXM	101	267.1	282.1	adhere	-0.5601187944412231
M01004HXM	101	282.1	297.1	adhere	-0.5176967978477478
M01004HXM	101	297.1	312.1	adhere	-0.5586501955986023
M01004HXM	101	312.1	327.1	adhere	-0.5560262799263
M01004HXM	101	327.1	342.1	adhere	-0.559610903263092
M01004HXM	101	342.1	357.1	adhere	-0.5593563318252563
M01004HXM	101	357.1	372.1	adhere	-0.5583043694496155
M01004HXM	101	372.1	387.1	adhere	-0.5553224682807922
M01004HXM	101	387.1	402.1	adhere	-0.5553224682807922
M01004HXM	101	402.1	417.1	adhere	-0.5372735261917114
M01004HXM	102	117.1	132.1	adhere	-4.880740642547607
M01004HXM	102	132.1	147.1	adhere	-4.482517242431641
M01004HXM	102	147.1	162.1	adhere	-2.664365768432617
M01004HXM	102	162.1	177.1	adhere	-2.07932186126709
M01004HXM	102	177.1	192.1	adhere	-2.07932186126709
M01004HXM	102	192.1	207.1	adhere	-2.07932186126709
M01004HXM	102	207.1	222.1	adhere	-1.3700144290924072
M01004HXM	102	222.1	237.1	adhere	-5.8885908126831055
M01004HXM	102	237.1	252.1	adhere	-3.917574882507324
M01004HXM	102	252.1	267.1	adhere	-4.5568976402282715
M01004HXM	102	267.1	282.1	adhere	-5.510769844055176
M01004HXM	102	282.1	297.1	adhere	-3.221186637878418
M01004HXM	102	297.1	312.1	adhere	-3.516237497329712
M01004HXM	102	312.1	327.1	adhere	-0.7566477060317993
M01004HXM	102	327.1	342.1	adhere	-2.017733097076416
M01004HXM	102	342.1	357.1	adhere	-5.116595268249512
M01004HXM	102	357.1	372.1	adhere	-5.415952682495117
M01004HXM	102	372.1	387.1	adhere	-1.4003117084503174
M01004HXM	102	387.1	402.1	adhere	-1.4003117084503174
M01004HXM	102	402.1	417.1	adhere	-3.2849693298339844
M01004HXM	103	117.1	132.1	adhere	-5.8417768478393555
M01004HXM	103	132.1	147.1	adhere	-5.587575912475586
M01004HXM	103	147.1	162.1	adhere	-5.509575843811035
M01004HXM	103	162.1	177.1	adhere	-4.975586891174316
M01004HXM	103	177.1	192.1	adhere	-4.975586891174316
M01004HXM	103	192.1	207.1	adhere	-4.975586891174316
M01004HXM	103	207.1	222.1	adhere	-5.900937080383301
M01004HXM	103	222.1	237.1	adhere	-6.000810623168945
M01004HXM	103	237.1	252.1	adhere	-5.873858451843262
M01004HXM	103	252.1	267.1	adhere	-5.898116111755371
M01004HXM	103	267.1	282.1	adhere	-5.967796802520752
M01004HXM	103	282.1	297.1	adhere	-0.5929600596427917
M01004HXM	103	297.1	312.1	adhere	-5.917407989501953
M01004HXM	103	312.1	327.1	adhere	-5.742305278778076
M01004HXM	103	327.1	342.1	adhere	-5.985940933227539
M01004HXM	103	342.1	357.1	adhere	-5.914881229400635
M01004HXM	103	357.1	372.1	adhere	-5.590825080871582
M01004HXM	103	372.1	387.1	adhere	-5.705172538757324
M01004HXM	103	387.1	402.1	adhere	-5.705172538757324
M01004HXM	103	402.1	417.1	adhere	-5.262402534484863
M01004HXM	104	117.1	132.1	adhere	-4.811724662780762
